DATE	NAME	MARKET	VOL(%)	MATURITY
10/02/2021	EUR-CRI.MC	MADBOL	33.46526479	365
09/02/2021	EUR-CRI.MC	MADBOL	33.20404918	365
08/02/2021	EUR-CRI.MC	MADBOL	33.47669597	365
05/02/2021	EUR-CRI.MC	MADBOL	33.51945305	365
04/02/2021	EUR-CRI.MC	MADBOL	33.88350535	365
03/02/2021	EUR-CRI.MC	MADBOL	34.00260885	365
02/02/2021	EUR-CRI.MC	MADBOL	34.00584731	365
01/02/2021	EUR-CRI.MC	MADBOL	34.25622437	365
29/01/2021	EUR-CRI.MC	MADBOL	34.54865248	365
28/01/2021	EUR-CRI.MC	MADBOL	34.60773362	365
27/01/2021	EUR-CRI.MC	MADBOL	33.7427578	365
26/01/2021	EUR-CRI.MC	MADBOL	33.44028348	365
25/01/2021	EUR-CRI.MC	MADBOL	33.59377936	365
22/01/2021	EUR-CRI.MC	MADBOL	32.82368957	365
21/01/2021	EUR-CRI.MC	MADBOL	32.10794335	365
20/01/2021	EUR-CRI.MC	MADBOL	32.10818802	365
19/01/2021	EUR-CRI.MC	MADBOL	32.28187166	365
18/01/2021	EUR-CRI.MC	MADBOL	32.28243598	365
15/01/2021	EUR-CRI.MC	MADBOL	31.34862737	365
14/01/2021	EUR-CRI.MC	MADBOL	31.41388438	365
13/01/2021	EUR-CRI.MC	MADBOL	31.60276143	365
12/01/2021	EUR-CRI.MC	MADBOL	33.12423943	365
11/01/2021	EUR-CRI.MC	MADBOL	33.12595684	365
08/01/2021	EUR-CRI.MC	MADBOL	33.13110905	365
07/01/2021	EUR-CRI.MC	MADBOL	33.13282646	365
06/01/2021	EUR-CRI.MC	MADBOL	33.13454387	365
05/01/2021	EUR-CRI.MC	MADBOL	33.13626127	365
04/01/2021	EUR-CRI.MC	MADBOL	33.13797868	365
31/12/2020	EUR-CRI.MC	MADBOL	33.14484831	365
30/12/2020	EUR-CRI.MC	MADBOL	33.14656571	365
29/12/2020	EUR-CRI.MC	MADBOL	33.44131569	365
28/12/2020	EUR-CRI.MC	MADBOL	33.44410538	365
24/12/2020	EUR-CRI.MC	MADBOL	33.45526415	365
23/12/2020	EUR-CRI.MC	MADBOL	33.45805385	365
22/12/2020	EUR-CRI.MC	MADBOL	33.52024623	365
21/12/2020	EUR-CRI.MC	MADBOL	33.09265069	365
18/12/2020	EUR-CRI.MC	MADBOL	32.86018008	365
17/12/2020	EUR-CRI.MC	MADBOL	32.861941	365
16/12/2020	EUR-CRI.MC	MADBOL	32.70843724	365
15/12/2020	EUR-CRI.MC	MADBOL	33.04055938	365
14/12/2020	EUR-CRI.MC	MADBOL	33.4138338	365
11/12/2020	EUR-CRI.MC	MADBOL	33.08514427	365
10/12/2020	EUR-CRI.MC	MADBOL	33.99774377	365
09/12/2020	EUR-CRI.MC	MADBOL	33.99807231	365
08/12/2020	EUR-CRI.MC	MADBOL	33.88414348	365
07/12/2020	EUR-CRI.MC	MADBOL	33.88395565	365
04/12/2020	EUR-CRI.MC	MADBOL	34.71919743	365
03/12/2020	EUR-CRI.MC	MADBOL	33.19478231	365
02/12/2020	EUR-CRI.MC	MADBOL	33.75312689	365
01/12/2020	EUR-CRI.MC	MADBOL	33.88805614	365
30/11/2020	EUR-CRI.MC	MADBOL	33.60798075	365
27/11/2020	EUR-CRI.MC	MADBOL	33.62181229	365
26/11/2020	EUR-CRI.MC	MADBOL	33.43104808	365
25/11/2020	EUR-CRI.MC	MADBOL	33.38130166	365
24/11/2020	EUR-CRI.MC	MADBOL	33.91795721	365
23/11/2020	EUR-CRI.MC	MADBOL	33.91505804	365
20/11/2020	EUR-CRI.MC	MADBOL	34.4017646	365
19/11/2020	EUR-CRI.MC	MADBOL	33.96541631	365
18/11/2020	EUR-CRI.MC	MADBOL	34.44064808	365
17/11/2020	EUR-CRI.MC	MADBOL	34.6715672	365
16/11/2020	EUR-CRI.MC	MADBOL	34.89894543	365
13/11/2020	EUR-CRI.MC	MADBOL	34.96909129	365
12/11/2020	EUR-CRI.MC	MADBOL	34.94516954	365
11/11/2020	EUR-CRI.MC	MADBOL	35.308135	365
10/11/2020	EUR-CRI.MC	MADBOL	35.50856459	365
09/11/2020	EUR-CRI.MC	MADBOL	37.79982281	365
06/11/2020	EUR-CRI.MC	MADBOL	38.04714208	365
05/11/2020	EUR-CRI.MC	MADBOL	39.22534523	365
04/11/2020	EUR-CRI.MC	MADBOL	39.01495175	365
03/11/2020	EUR-CRI.MC	MADBOL	39.0087247	365
02/11/2020	EUR-CRI.MC	MADBOL	39.0716204	365
30/10/2020	EUR-CRI.MC	MADBOL	38.6754551	365
29/10/2020	EUR-CRI.MC	MADBOL	38.81148477	365
28/10/2020	EUR-CRI.MC	MADBOL	38.34234185	365
27/10/2020	EUR-CRI.MC	MADBOL	37.74744654	365
26/10/2020	EUR-CRI.MC	MADBOL	37.55425714	365
23/10/2020	EUR-CRI.MC	MADBOL	37.68762602	365
30/09/2022	EUR-BBV.MC	MADBOL	36.7407	365
29/09/2022	EUR-BBV.MC	MADBOL	36.175	365
28/09/2022	EUR-BBV.MC	MADBOL	36.4235	365
27/09/2022	EUR-BBV.MC	MADBOL	36.0539	365
26/09/2022	EUR-BBV.MC	MADBOL	35.9111	365
23/09/2022	EUR-BBV.MC	MADBOL	34.6945	365
22/09/2022	EUR-BBV.MC	MADBOL	34.2027	365
21/09/2022	EUR-BBV.MC	MADBOL	34.4099	365
20/09/2022	EUR-BBV.MC	MADBOL	34.3957	365
19/09/2022	EUR-BBV.MC	MADBOL	34.3629	365
16/09/2022	EUR-BBV.MC	MADBOL	33.4672	365
15/09/2022	EUR-BBV.MC	MADBOL	33.7545	365
14/09/2022	EUR-BBV.MC	MADBOL	33.4568	365
13/09/2022	EUR-BBV.MC	MADBOL	33.1063	365
12/09/2022	EUR-BBV.MC	MADBOL	33.9826	365
09/09/2022	EUR-BBV.MC	MADBOL	33.9877	365
08/09/2022	EUR-BBV.MC	MADBOL	34.6803	365
07/09/2022	EUR-BBV.MC	MADBOL	34.6524	365
06/09/2022	EUR-BBV.MC	MADBOL	34.8685	365
05/09/2022	EUR-BBV.MC	MADBOL	34.4167	365
02/09/2022	EUR-BBV.MC	MADBOL	35.2644	365
01/09/2022	EUR-BBV.MC	MADBOL	34.8608	365
31/08/2022	EUR-BBV.MC	MADBOL	34.6188	365
30/08/2022	EUR-BBV.MC	MADBOL	34.804	365
29/08/2022	EUR-BBV.MC	MADBOL	34.5442	365
26/08/2022	EUR-BBV.MC	MADBOL	34.2751	365
25/08/2022	EUR-BBV.MC	MADBOL	34.4352	365
24/08/2022	EUR-BBV.MC	MADBOL	34.3322	365
23/08/2022	EUR-BBV.MC	MADBOL	34.3019	365
22/08/2022	EUR-BBV.MC	MADBOL	32.9042	365
19/08/2022	EUR-BBV.MC	MADBOL	31.8805	365
18/08/2022	EUR-BBV.MC	MADBOL	32.0185	365
17/08/2022	EUR-BBV.MC	MADBOL	31.4692	365
16/08/2022	EUR-BBV.MC	MADBOL	31.2909	365
15/08/2022	EUR-BBV.MC	MADBOL	31.4947	365
12/08/2022	EUR-BBV.MC	MADBOL	31.4962	365
11/08/2022	EUR-BBV.MC	MADBOL	32.0119	365
10/08/2022	EUR-BBV.MC	MADBOL	32.2155	365
09/08/2022	EUR-BBV.MC	MADBOL	31.8587	365
08/08/2022	EUR-BBV.MC	MADBOL	32.2649	365
05/08/2022	EUR-BBV.MC	MADBOL	32.1736	365
04/08/2022	EUR-BBV.MC	MADBOL	32.5842	365
03/08/2022	EUR-BBV.MC	MADBOL	33.2946	365
02/08/2022	EUR-BBV.MC	MADBOL	33.4242	365
01/08/2022	EUR-BBV.MC	MADBOL	33.2248	365
29/07/2022	EUR-BBV.MC	MADBOL	34.4491	365
28/07/2022	EUR-BBV.MC	MADBOL	34.8334	365
27/07/2022	EUR-BBV.MC	MADBOL	34.9824	365
26/07/2022	EUR-BBV.MC	MADBOL	34.3748	365
25/07/2022	EUR-BBV.MC	MADBOL	35.0227	365
22/07/2022	EUR-BBV.MC	MADBOL	35.0426	365
21/07/2022	EUR-BBV.MC	MADBOL	35.4106	365
20/07/2022	EUR-BBV.MC	MADBOL	35.2034	365
19/07/2022	EUR-BBV.MC	MADBOL	36.3536	365
18/07/2022	EUR-BBV.MC	MADBOL	36.883	365
15/07/2022	EUR-BBV.MC	MADBOL	37.3828	365
14/07/2022	EUR-BBV.MC	MADBOL	35.8588	365
13/07/2022	EUR-BBV.MC	MADBOL	35.8546	365
12/07/2022	EUR-BBV.MC	MADBOL	34.8751	365
11/07/2022	EUR-BBV.MC	MADBOL	34.6229	365
08/07/2022	EUR-BBV.MC	MADBOL	34.7381	365
07/07/2022	EUR-BBV.MC	MADBOL	35.4465	365
06/07/2022	EUR-BBV.MC	MADBOL	35.5309	365
05/07/2022	EUR-BBV.MC	MADBOL	34.2972	365
04/07/2022	EUR-BBV.MC	MADBOL	34.5148	365
01/07/2022	EUR-BBV.MC	MADBOL	34.3968	365
30/06/2022	EUR-BBV.MC	MADBOL	34.1617	365
29/06/2022	EUR-BBV.MC	MADBOL	33.638	365
28/06/2022	EUR-BBV.MC	MADBOL	33.9457	365
27/06/2022	EUR-BBV.MC	MADBOL	34.6758	365
24/06/2022	EUR-BBV.MC	MADBOL	35.1934	365
23/06/2022	EUR-BBV.MC	MADBOL	34.721	365
22/06/2022	EUR-BBV.MC	MADBOL	35.0829	365
21/06/2022	EUR-BBV.MC	MADBOL	35.4076	365
20/06/2022	EUR-BBV.MC	MADBOL	36.3702	365
17/06/2022	EUR-BBV.MC	MADBOL	36.8591	365
16/06/2022	EUR-BBV.MC	MADBOL	36.6013	365
15/06/2022	EUR-BBV.MC	MADBOL	36.6965	365
14/06/2022	EUR-BBV.MC	MADBOL	36.9756	365
13/06/2022	EUR-BBV.MC	MADBOL	35.3121	365
10/06/2022	EUR-BBV.MC	MADBOL	32.6166	365
09/06/2022	EUR-BBV.MC	MADBOL	32.0694	365
08/06/2022	EUR-BBV.MC	MADBOL	31.9532	365
07/06/2022	EUR-BBV.MC	MADBOL	31.7616	365
06/06/2022	EUR-BBV.MC	MADBOL	32.5997	365
03/06/2022	EUR-BBV.MC	MADBOL	32.5988	365
02/06/2022	EUR-BBV.MC	MADBOL	32.7488	365
01/06/2022	EUR-BBV.MC	MADBOL	32.6592	365
31/05/2022	EUR-BBV.MC	MADBOL	32.4584	365
30/05/2022	EUR-BBV.MC	MADBOL	33.0584	365
27/05/2022	EUR-BBV.MC	MADBOL	33.358	365
26/05/2022	EUR-BBV.MC	MADBOL	34.0979	365
25/05/2022	EUR-BBV.MC	MADBOL	34.1853	365
24/05/2022	EUR-BBV.MC	MADBOL	33.9407	365
23/05/2022	EUR-BBV.MC	MADBOL	34.3872	365
20/05/2022	EUR-BBV.MC	MADBOL	34.3773	365
19/05/2022	EUR-BBV.MC	MADBOL	33.5896	365
18/05/2022	EUR-BBV.MC	MADBOL	33.255	365
17/05/2022	EUR-BBV.MC	MADBOL	33.8645	365
16/05/2022	EUR-BBV.MC	MADBOL	34.316	365
13/05/2022	EUR-BBV.MC	MADBOL	35.2104	365
12/05/2022	EUR-BBV.MC	MADBOL	35.072	365
11/05/2022	EUR-BBV.MC	MADBOL	35.6939	365
10/05/2022	EUR-BBV.MC	MADBOL	36.0641	365
09/05/2022	EUR-BBV.MC	MADBOL	35.5226	365
06/05/2022	EUR-BBV.MC	MADBOL	35.0675	365
05/05/2022	EUR-BBV.MC	MADBOL	34.671	365
04/05/2022	EUR-BBV.MC	MADBOL	34.328	365
03/05/2022	EUR-BBV.MC	MADBOL	34.6758	365
02/05/2022	EUR-BBV.MC	MADBOL	33.6243	365
29/04/2022	EUR-BBV.MC	MADBOL	34.687	365
28/04/2022	EUR-BBV.MC	MADBOL	34.7126	365
27/04/2022	EUR-BBV.MC	MADBOL	34.8109	365
26/04/2022	EUR-BBV.MC	MADBOL	35.05	365
25/04/2022	EUR-BBV.MC	MADBOL	34.3418	365
22/04/2022	EUR-BBV.MC	MADBOL	33.299	365
21/04/2022	EUR-BBV.MC	MADBOL	33.6417	365
20/04/2022	EUR-BBV.MC	MADBOL	34.106	365
19/04/2022	EUR-BBV.MC	MADBOL	35.1754	365
14/04/2022	EUR-BBV.MC	MADBOL	35.2424	365
13/04/2022	EUR-BBV.MC	MADBOL	35.5335	365
12/04/2022	EUR-BBV.MC	MADBOL	35.7376	365
11/04/2022	EUR-BBV.MC	MADBOL	35.9966	365
08/04/2022	EUR-BBV.MC	MADBOL	35.9966	365
07/04/2022	EUR-BBV.MC	MADBOL	36.2431	365
06/04/2022	EUR-BBV.MC	MADBOL	34.0852	365
05/04/2022	EUR-BBV.MC	MADBOL	33.7696	365
04/04/2022	EUR-BBV.MC	MADBOL	33.1801	365
01/04/2022	EUR-BBV.MC	MADBOL	33.3894	365
31/03/2022	EUR-BBV.MC	MADBOL	32.9313	365
30/03/2022	EUR-BBV.MC	MADBOL	32.4536	365
29/03/2022	EUR-BBV.MC	MADBOL	33.8336	365
28/03/2022	EUR-BBV.MC	MADBOL	33.8454	365
25/03/2022	EUR-BBV.MC	MADBOL	33.4679	365
24/03/2022	EUR-BBV.MC	MADBOL	33.2133	365
23/03/2022	EUR-BBV.MC	MADBOL	31.5638	365
22/03/2022	EUR-BBV.MC	MADBOL	31.8298	365
21/03/2022	EUR-BBV.MC	MADBOL	32.7633	365
18/03/2022	EUR-BBV.MC	MADBOL	33.2551	365
17/03/2022	EUR-BBV.MC	MADBOL	33.4963	365
16/03/2022	EUR-BBV.MC	MADBOL	34.9752	365
15/03/2022	EUR-BBV.MC	MADBOL	34.624	365
14/03/2022	EUR-BBV.MC	MADBOL	35.1873	365
11/03/2022	EUR-BBV.MC	MADBOL	35.6621	365
10/03/2022	EUR-BBV.MC	MADBOL	35.3368	365
09/03/2022	EUR-BBV.MC	MADBOL	37.8472	365
08/03/2022	EUR-BBV.MC	MADBOL	38.2732	365
07/03/2022	EUR-BBV.MC	MADBOL	37.2425	365
04/03/2022	EUR-BBV.MC	MADBOL	35.2076	365
03/03/2022	EUR-BBV.MC	MADBOL	35.0558	365
02/03/2022	EUR-BBV.MC	MADBOL	35.5994	365
01/03/2022	EUR-BBV.MC	MADBOL	33.905	365
28/02/2022	EUR-BBV.MC	MADBOL	33.0715	365
25/02/2022	EUR-BBV.MC	MADBOL	34.0649	365
24/02/2022	EUR-BBV.MC	MADBOL	32.2039	365
23/02/2022	EUR-BBV.MC	MADBOL	32.5067	365
22/02/2022	EUR-BBV.MC	MADBOL	33.0186	365
21/02/2022	EUR-BBV.MC	MADBOL	31.7167	365
18/02/2022	EUR-BBV.MC	MADBOL	30.8183	365
17/02/2022	EUR-BBV.MC	MADBOL	30.822	365
16/02/2022	EUR-BBV.MC	MADBOL	30.8258	365
15/02/2022	EUR-BBV.MC	MADBOL	31.6698	365
14/02/2022	EUR-BBV.MC	MADBOL	30.5197	365
11/02/2022	EUR-BBV.MC	MADBOL	30.0472	365
10/02/2022	EUR-BBV.MC	MADBOL	30.1069	365
09/02/2022	EUR-BBV.MC	MADBOL	30.6774	365
08/02/2022	EUR-BBV.MC	MADBOL	30.3765	365
07/02/2022	EUR-BBV.MC	MADBOL	30.7685	365
04/02/2022	EUR-BBV.MC	MADBOL	30.3078	365
03/02/2022	EUR-BBV.MC	MADBOL	30.2043	365
02/02/2022	EUR-BBV.MC	MADBOL	30.8539	365
01/02/2022	EUR-BBV.MC	MADBOL	32.0001	365
31/01/2022	EUR-BBV.MC	MADBOL	32.5325	365
28/01/2022	EUR-BBV.MC	MADBOL	31.8139	365
27/01/2022	EUR-BBV.MC	MADBOL	31.6794	365
26/01/2022	EUR-BBV.MC	MADBOL	30.5865	365
25/01/2022	EUR-BBV.MC	MADBOL	30.592	365
24/01/2022	EUR-BBV.MC	MADBOL	30.5975	365
21/01/2022	EUR-BBV.MC	MADBOL	30.6139	365
20/01/2022	EUR-BBV.MC	MADBOL	30.6053	365
19/01/2022	EUR-BBV.MC	MADBOL	30.1925	365
18/01/2022	EUR-BBV.MC	MADBOL	30.025	365
17/01/2022	EUR-BBV.MC	MADBOL	29.9352	365
14/01/2022	EUR-BBV.MC	MADBOL	29.6514	365
13/01/2022	EUR-BBV.MC	MADBOL	29.9136	365
12/01/2022	EUR-BBV.MC	MADBOL	30.604	365
11/01/2022	EUR-BBV.MC	MADBOL	30.9592	365
10/01/2022	EUR-BBV.MC	MADBOL	30.8315	365
07/01/2022	EUR-BBV.MC	MADBOL	31.12	365
06/01/2022	EUR-BBV.MC	MADBOL	30.907	365
05/01/2022	EUR-BBV.MC	MADBOL	30.6341	365
04/01/2022	EUR-BBV.MC	MADBOL	30.7414	365
03/01/2022	EUR-BBV.MC	MADBOL	30.9241	365
31/12/2021	EUR-BBV.MC	MADBOL	30.8566	365
30/12/2021	EUR-BBV.MC	MADBOL	30.8622	365
29/12/2021	EUR-BBV.MC	MADBOL	30.9882	365
28/12/2021	EUR-BBV.MC	MADBOL	30.963	365
27/12/2021	EUR-BBV.MC	MADBOL	31.2359	365
24/12/2021	EUR-BBV.MC	MADBOL	31.6975	365
23/12/2021	EUR-BBV.MC	MADBOL	31.7038	365
22/12/2021	EUR-BBV.MC	MADBOL	32.1218	365
21/12/2021	EUR-BBV.MC	MADBOL	32.8145	365
20/12/2021	EUR-BBV.MC	MADBOL	32.3688	365
17/12/2021	EUR-BBV.MC	MADBOL	31.5529	365
16/12/2021	EUR-BBV.MC	MADBOL	31.9444	365
15/12/2021	EUR-BBV.MC	MADBOL	31.8411	365
14/12/2021	EUR-BBV.MC	MADBOL	31.5084	365
13/12/2021	EUR-BBV.MC	MADBOL	31.5062	365
10/12/2021	EUR-BBV.MC	MADBOL	31.5698	365
09/12/2021	EUR-BBV.MC	MADBOL	31.8425	365
08/12/2021	EUR-BBV.MC	MADBOL	32.2407	365
07/12/2021	EUR-BBV.MC	MADBOL	33.3585	365
06/12/2021	EUR-BBV.MC	MADBOL	34.2467	365
03/12/2021	EUR-BBV.MC	MADBOL	34.0613	365
02/12/2021	EUR-BBV.MC	MADBOL	33.4136	365
01/12/2021	EUR-BBV.MC	MADBOL	34.2607	365
30/11/2021	EUR-BBV.MC	MADBOL	33.7834	365
29/11/2021	EUR-BBV.MC	MADBOL	33.6784	365
26/11/2021	EUR-BBV.MC	MADBOL	31.6733	365
25/11/2021	EUR-BBV.MC	MADBOL	32.057	365
24/11/2021	EUR-BBV.MC	MADBOL	31.4991	365
23/11/2021	EUR-BBV.MC	MADBOL	30.7269	365
22/11/2021	EUR-BBV.MC	MADBOL	30.9019	365
19/11/2021	EUR-BBV.MC	MADBOL	30.8286	365
18/11/2021	EUR-BBV.MC	MADBOL	29.7752	365
17/11/2021	EUR-BBV.MC	MADBOL	29.8415	365
16/11/2021	EUR-BBV.MC	MADBOL	29.8022	365
15/11/2021	EUR-BBV.MC	MADBOL	29.0589	365
12/11/2021	EUR-BBV.MC	MADBOL	29.2758	365
11/11/2021	EUR-BBV.MC	MADBOL	29.2802	365
10/11/2021	EUR-BBV.MC	MADBOL	29.6194	365
09/11/2021	EUR-BBV.MC	MADBOL	29.4734	365
08/11/2021	EUR-BBV.MC	MADBOL	29.5578	365
05/11/2021	EUR-BBV.MC	MADBOL	29.6061	365
04/11/2021	EUR-BBV.MC	MADBOL	29.4608	365
03/11/2021	EUR-BBV.MC	MADBOL	29.969	365
02/11/2021	EUR-BBV.MC	MADBOL	29.7209	365
01/11/2021	EUR-BBV.MC	MADBOL	29.7463	365
29/10/2021	EUR-BBV.MC	MADBOL	30.294	365
28/10/2021	EUR-BBV.MC	MADBOL	30.5133	365
27/10/2021	EUR-BBV.MC	MADBOL	30.2988	365
26/10/2021	EUR-BBV.MC	MADBOL	30.4911	365
25/10/2021	EUR-BBV.MC	MADBOL	30.6189	365
22/10/2021	EUR-BBV.MC	MADBOL	30.9023	365
21/10/2021	EUR-BBV.MC	MADBOL	30.5865	365
20/10/2021	EUR-BBV.MC	MADBOL	30.9056	365
19/10/2021	EUR-BBV.MC	MADBOL	30.8714	365
18/10/2021	EUR-BBV.MC	MADBOL	31.5044	365
15/10/2021	EUR-BBV.MC	MADBOL	31.5195	365
14/10/2021	EUR-BBV.MC	MADBOL	32.1486	365
13/10/2021	EUR-BBV.MC	MADBOL	31.6911	365
12/10/2021	EUR-BBV.MC	MADBOL	31.8045	365
11/10/2021	EUR-BBV.MC	MADBOL	31.788	365
08/10/2021	EUR-BBV.MC	MADBOL	31.3662	365
07/10/2021	EUR-BBV.MC	MADBOL	31.6908	365
06/10/2021	EUR-BBV.MC	MADBOL	31.1771	365
05/10/2021	EUR-BBV.MC	MADBOL	32.3145	365
04/10/2021	EUR-BBV.MC	MADBOL	32.502	365
01/10/2021	EUR-BBV.MC	MADBOL	32.0488	365
30/09/2021	EUR-BBV.MC	MADBOL	31.8795	365
29/09/2021	EUR-BBV.MC	MADBOL	32.2158	365
28/09/2021	EUR-BBV.MC	MADBOL	31.4011	365
27/09/2021	EUR-BBV.MC	MADBOL	31.3945	365
24/09/2021	EUR-BBV.MC	MADBOL	31.4356	365
23/09/2021	EUR-BBV.MC	MADBOL	32.0868	365
22/09/2021	EUR-BBV.MC	MADBOL	32.4526	365
21/09/2021	EUR-BBV.MC	MADBOL	30.7063	365
20/09/2021	EUR-BBV.MC	MADBOL	30.712	365
17/09/2021	EUR-BBV.MC	MADBOL	30.222	365
16/09/2021	EUR-BBV.MC	MADBOL	29.8687	365
15/09/2021	EUR-BBV.MC	MADBOL	29.8721	365
14/09/2021	EUR-BBV.MC	MADBOL	29.7115	365
13/09/2021	EUR-BBV.MC	MADBOL	29.8858	365
10/09/2021	EUR-BBV.MC	MADBOL	29.7494	365
09/09/2021	EUR-BBV.MC	MADBOL	29.6647	365
08/09/2021	EUR-BBV.MC	MADBOL	29.0983	365
07/09/2021	EUR-BBV.MC	MADBOL	29.0544	365
06/09/2021	EUR-BBV.MC	MADBOL	29.0582	365
03/09/2021	EUR-BBV.MC	MADBOL	28.8185	365
02/09/2021	EUR-BBV.MC	MADBOL	28.8211	365
01/09/2021	EUR-BBV.MC	MADBOL	29.0237	365
31/08/2021	EUR-BBV.MC	MADBOL	29.0767	365
30/08/2021	EUR-BBV.MC	MADBOL	29.1399	365
27/08/2021	EUR-BBV.MC	MADBOL	29.1465	365
26/08/2021	EUR-BBV.MC	MADBOL	29.1487	365
25/08/2021	EUR-BBV.MC	MADBOL	29.1509	365
24/08/2021	EUR-BBV.MC	MADBOL	29.2251	365
23/08/2021	EUR-BBV.MC	MADBOL	29.2279	365
20/08/2021	EUR-BBV.MC	MADBOL	29.3301	365
19/08/2021	EUR-BBV.MC	MADBOL	28.3674	365
18/08/2021	EUR-BBV.MC	MADBOL	28.6161	365
17/08/2021	EUR-BBV.MC	MADBOL	28.3181	365
16/08/2021	EUR-BBV.MC	MADBOL	28.3065	365
13/08/2021	EUR-BBV.MC	MADBOL	28.4788	365
12/08/2021	EUR-BBV.MC	MADBOL	28.4978	365
11/08/2021	EUR-BBV.MC	MADBOL	28.8294	365
10/08/2021	EUR-BBV.MC	MADBOL	28.8235	365
09/08/2021	EUR-BBV.MC	MADBOL	28.826	365
06/08/2021	EUR-BBV.MC	MADBOL	29.0202	365
05/08/2021	EUR-BBV.MC	MADBOL	28.9924	365
04/08/2021	EUR-BBV.MC	MADBOL	29.1218	365
03/08/2021	EUR-BBV.MC	MADBOL	29.6518	365
02/08/2021	EUR-BBV.MC	MADBOL	29.6551	365
30/07/2021	EUR-BBV.MC	MADBOL	29.6664	365
29/07/2021	EUR-BBV.MC	MADBOL	29.8196	365
28/07/2021	EUR-BBV.MC	MADBOL	29.5922	365
27/07/2021	EUR-BBV.MC	MADBOL	29.3121	365
26/07/2021	EUR-BBV.MC	MADBOL	29.4768	365
23/07/2021	EUR-BBV.MC	MADBOL	29.4846	365
22/07/2021	EUR-BBV.MC	MADBOL	29.6403	365
21/07/2021	EUR-BBV.MC	MADBOL	29.9743	365
20/07/2021	EUR-BBV.MC	MADBOL	30.6351	365
19/07/2021	EUR-BBV.MC	MADBOL	29.79	365
16/07/2021	EUR-BBV.MC	MADBOL	29.5252	365
15/07/2021	EUR-BBV.MC	MADBOL	29.453	365
14/07/2021	EUR-BBV.MC	MADBOL	29.6312	365
13/07/2021	EUR-BBV.MC	MADBOL	29.3434	365
12/07/2021	EUR-BBV.MC	MADBOL	29.4563	365
09/07/2021	EUR-BBV.MC	MADBOL	29.9942	365
08/07/2021	EUR-BBV.MC	MADBOL	29.3124	365
07/07/2021	EUR-BBV.MC	MADBOL	29.2662	365
06/07/2021	EUR-BBV.MC	MADBOL	28.8007	365
05/07/2021	EUR-BBV.MC	MADBOL	29.0867	365
02/07/2021	EUR-BBV.MC	MADBOL	28.9162	365
01/07/2021	EUR-BBV.MC	MADBOL	29.2859	365
30/06/2021	EUR-BBV.MC	MADBOL	28.8773	365
29/06/2021	EUR-BBV.MC	MADBOL	29.1161	365
28/06/2021	EUR-BBV.MC	MADBOL	28.8622	365
25/06/2021	EUR-BBV.MC	MADBOL	29.1145	365
24/06/2021	EUR-BBV.MC	MADBOL	29.624	365
23/06/2021	EUR-BBV.MC	MADBOL	29.7948	365
22/06/2021	EUR-BBV.MC	MADBOL	29.7714	365
21/06/2021	EUR-BBV.MC	MADBOL	28.9122	365
18/06/2021	EUR-BBV.MC	MADBOL	28.9117	365
17/06/2021	EUR-BBV.MC	MADBOL	29.2335	365
16/06/2021	EUR-BBV.MC	MADBOL	28.9752	365
15/06/2021	EUR-BBV.MC	MADBOL	29.2036	365
14/06/2021	EUR-BBV.MC	MADBOL	30.0325	365
11/06/2021	EUR-BBV.MC	MADBOL	30.467	365
10/06/2021	EUR-BBV.MC	MADBOL	30.758	365
09/06/2021	EUR-BBV.MC	MADBOL	30.716	365
08/06/2021	EUR-BBV.MC	MADBOL	30.6926	365
07/06/2021	EUR-BBV.MC	MADBOL	30.9362	365
04/06/2021	EUR-BBV.MC	MADBOL	30.7995	365
03/06/2021	EUR-BBV.MC	MADBOL	30.6551	365
02/06/2021	EUR-BBV.MC	MADBOL	30.7279	365
01/06/2021	EUR-BBV.MC	MADBOL	30.8135	365
31/05/2021	EUR-BBV.MC	MADBOL	30.866	365
28/05/2021	EUR-BBV.MC	MADBOL	30.7403	365
27/05/2021	EUR-BBV.MC	MADBOL	30.9231	365
26/05/2021	EUR-BBV.MC	MADBOL	31.0123	365
25/05/2021	EUR-BBV.MC	MADBOL	31.1612	365
24/05/2021	EUR-BBV.MC	MADBOL	31.1752	365
21/05/2021	EUR-BBV.MC	MADBOL	31.4682	365
20/05/2021	EUR-BBV.MC	MADBOL	31.7982	365
19/05/2021	EUR-BBV.MC	MADBOL	31.0137	365
18/05/2021	EUR-BBV.MC	MADBOL	31.2795	365
17/05/2021	EUR-BBV.MC	MADBOL	31.3176	365
14/05/2021	EUR-BBV.MC	MADBOL	31.7935	365
13/05/2021	EUR-BBV.MC	MADBOL	31.5256	365
12/05/2021	EUR-BBV.MC	MADBOL	31.5194	365
11/05/2021	EUR-BBV.MC	MADBOL	31.2932	365
10/05/2021	EUR-BBV.MC	MADBOL	31.8487	365
07/05/2021	EUR-BBV.MC	MADBOL	31.8415	365
06/05/2021	EUR-BBV.MC	MADBOL	31.961	365
05/05/2021	EUR-BBV.MC	MADBOL	32.2039	365
04/05/2021	EUR-BBV.MC	MADBOL	31.9741	365
03/05/2021	EUR-BBV.MC	MADBOL	31.9563	365
30/04/2021	EUR-BBV.MC	MADBOL	31.9609	365
29/04/2021	EUR-BBV.MC	MADBOL	31.9807	365
28/04/2021	EUR-BBV.MC	MADBOL	31.8013	365
27/04/2021	EUR-BBV.MC	MADBOL	31.8075	365
